name,size,rent,status,city,server
Oskahl I d,26 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Unebra
Oskahl I e,21 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Unebra
Oskahl I f,21 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Unebra
Oskahl I g,26 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Unebra
Oskahl I h,39 sqm,150k gold,auctioned (no bid yet),Ankrahmun,Unebra
Oskahl I i,21 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Unebra
Oskahl I j,17 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Unebra
Othehothep I a,7 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Unebra
Othehothep I b,32 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Unebra
Othehothep I c,38 sqm,150k gold,auctioned (no bid yet),Ankrahmun,Unebra
Othehothep I d,43 sqm,150k gold,auctioned (no bid yet),Ankrahmun,Unebra
Othehothep II a,10 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Unebra
Othehothep II b,43 sqm,150k gold,auctioned (no bid yet),Ankrahmun,Unebra
Othehothep II c,21 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Unebra
Othehothep II d,21 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Unebra
Othehothep II e,31 sqm,150k gold,auctioned (no bid yet),Ankrahmun,Unebra
Othehothep II f,31 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Unebra
Othehothep III a,7 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Unebra
Othehothep III b,31 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Unebra
Othehothep III c,21 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Unebra
Othehothep III d,26 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Unebra
Othehothep III e,21 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Unebra
Othehothep III f,17 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Unebra
Rathal I a,26 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Unebra
Rathal I b,17 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Unebra
Rathal I c,17 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Unebra
Rathal I d,17 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Unebra
Rathal I e,17 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Unebra
Rathal II a,26 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Unebra
Rathal II b,17 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Unebra
Rathal II c,17 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Unebra
Rathal II d,34 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Unebra
Thanah I a,17 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Unebra
Thanah I b,56 sqm,150k gold,auctioned (no bid yet),Ankrahmun,Unebra
Thanah I c,61 sqm,200k gold,auctioned (no bid yet),Ankrahmun,Unebra
Thanah I d,52 sqm,200k gold,auctioned (no bid yet),Ankrahmun,Unebra
Thanah II b,9 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Unebra
Thanah II c,9 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Unebra
Thanah II d,7 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Unebra
Thanah II e,7 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Unebra
Thanah II f,53 sqm,150k gold,auctioned (no bid yet),Ankrahmun,Unebra
Thanah II g,31 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Unebra
Thanah II h,26 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Unebra
Thrarhor I a (Shop),21 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Unebra
Thrarhor I b (Shop),21 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Unebra
Thrarhor I c (Shop),21 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Unebra
Thrarhor I d (Shop),21 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Unebra
Unklath I a,26 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Unebra
Unklath I b,34 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Unebra
Unklath I c,34 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Unebra
Unklath I d,37 sqm,150k gold,auctioned (no bid yet),Ankrahmun,Unebra
Unklath I e,37 sqm,150k gold,auctioned (no bid yet),Ankrahmun,Unebra
Unklath I f,37 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Unebra
Unklath I g,37 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Unebra
Unklath II a,26 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Unebra
Unklath II b,17 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Unebra
Unklath II c,17 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Unebra
Unklath II d,37 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Unebra
Uthemath I a,10 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Unebra
Uthemath I b,20 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Unebra
Uthemath I c,20 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Unebra
Uthemath I d,21 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Unebra
Uthemath I e,21 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Unebra
Uthemath I f,56 sqm,150k gold,auctioned (no bid yet),Ankrahmun,Unebra
Antimony Lane 1,149 sqm,400k gold,auctioned (no bid yet),Rathleton,Unebra
Antimony Lane 2,101 sqm,400k gold,auctioned (no bid yet),Rathleton,Unebra
Antimony Lane 3,77 sqm,400k gold,auctioned (no bid yet),Rathleton,Unebra
Cistern Ave,81 sqm,300k gold,auctioned (no bid yet),Rathleton,Unebra
Old Heritage Estate,255 sqm,600k gold,auctioned (no bid yet),Rathleton,Unebra
Rathleton Hills Residence,155 sqm,400k gold,auctioned (no bid yet),Rathleton,Unebra
Rathleton Plaza 1,62 sqm,300k gold,auctioned (0 gold; 4 days left),Rathleton,Unebra
Rathleton Plaza 2,56 sqm,400k gold,auctioned (no bid yet),Rathleton,Unebra
Rathleton Plaza 3,123 sqm,400k gold,auctioned (no bid yet),Rathleton,Unebra
Rathleton Plaza 4,109 sqm,400k gold,auctioned (no bid yet),Rathleton,Unebra
Vanward Flats A,158 sqm,400k gold,auctioned (no bid yet),Rathleton,Unebra
Vanward Flats B,158 sqm,400k gold,auctioned (no bid yet),Rathleton,Unebra
Wallside Lane 1,162 sqm,800k gold,auctioned (no bid yet),Rathleton,Unebra
Wallside Lane 2,181 sqm,600k gold,auctioned (no bid yet),Rathleton,Unebra
Wallside Residence,144 sqm,400k gold,auctioned (no bid yet),Rathleton,Unebra
Esuph IV d,20 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Ustebra
Othehothep I a,7 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Ustebra
Othehothep III c,21 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Ustebra
Othehothep III e,21 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Ustebra
Rathal I d,17 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Ustebra
Rathal I e,17 sqm,50k gold,auctioned (0 gold; 1 day left),Ankrahmun,Ustebra
Rathal II c,17 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Ustebra
Rathal II d,34 sqm,100k gold,auctioned (320000 gold; 9 hours left),Ankrahmun,Ustebra
Thanah II d,7 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Ustebra
Uthemath I a,10 sqm,25k gold,auctioned (0 gold; 6 days left),Ankrahmun,Ustebra
Old Sanctuary of God King Qjell,537 sqm,300k gold,auctioned (no bid yet),Beach,Vandera
Arakmehn II,26 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Venebra
Arakmehn III,26 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Venebra
Botham II e,31 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Venebra
Botham II f,31 sqm,80k gold,auctioned (0 gold; 9 hours left),Ankrahmun,Venebra
Botham II g,26 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Venebra
Botham III a,26 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Venebra
Botham III b,17 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Venebra
Botham IV a,26 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Venebra
Botham IV h,37 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Venebra
Botham IV i,32 sqm,150k gold,auctioned (0 gold; 9 hours left),Ankrahmun,Venebra
Chameken II,17 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Venebra
Charsirakh II,26 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Venebra
Charsirakh III,17 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Venebra
Esuph I,17 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Venebra
Esuph II a,7 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Venebra
Esuph III a,7 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Venebra
Esuph IV a,10 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Venebra
Esuph IV c,23 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Venebra
Esuph IV d,20 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Venebra
Murkhol I b,11 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Venebra
Murkhol I c,11 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Venebra
Oskahl I b,21 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Venebra
Oskahl I c,17 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Venebra
Oskahl I d,26 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Venebra
Oskahl I e,21 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Venebra
Oskahl I f,21 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Venebra
Oskahl I g,26 sqm,100k gold,auctioned (0 gold; 1 day left),Ankrahmun,Venebra
Oskahl I i,21 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Venebra
Oskahl I j,17 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Venebra
Othehothep I a,7 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Venebra
Othehothep I b,32 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Venebra
Othehothep II a,10 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Venebra
Othehothep III a,7 sqm,25k gold,auctioned (0 gold; 9 hours left),Ankrahmun,Venebra
Othehothep III c,21 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Venebra
Rathal I b,17 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Venebra
Rathal I c,17 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Venebra
Rathal I d,17 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Venebra
Rathal I e,17 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Venebra
Rathal II a,26 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Venebra
Rathal II b,17 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Venebra
Rathal II c,17 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Venebra
Thanah I a,17 sqm,25k gold,auctioned (0 gold; 9 hours left),Ankrahmun,Venebra
Thanah II a,17 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Venebra
Thanah II b,9 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Venebra
Thanah II d,7 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Venebra
Thanah II e,7 sqm,25k gold,auctioned (0 gold; 5 days left),Ankrahmun,Venebra
Unklath I a,26 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Venebra
Unklath I d,37 sqm,150k gold,auctioned (no bid yet),Ankrahmun,Venebra
Unklath I e,37 sqm,150k gold,auctioned (no bid yet),Ankrahmun,Venebra
Unklath II c,17 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Venebra
Uthemath I a,10 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Venebra
Uthemath I b,20 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Venebra
Uthemath I c,20 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Venebra
Uthemath I d,21 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Venebra
Uthemath I e,21 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Venebra
"Castle, 3rd Floor, Flat 01",13 sqm,50k gold,auctioned (0 gold; 1 day left),Edron,Venebra
"Castle, 4th Floor, Flat 07",16 sqm,80k gold,auctioned (no bid yet),Edron,Venebra
"Castle, 4th Floor, Flat 09",16 sqm,50k gold,auctioned (no bid yet),Edron,Venebra
"Castle, Basement, Flat 07",13 sqm,50k gold,auctioned (no bid yet),Edron,Venebra
Central Circle 9b,21 sqm,150k gold,auctioned (no bid yet),Edron,Venebra
Cormaya 9a,25 sqm,80k gold,auctioned (0 gold; 4 days left),Edron,Venebra
"Cormaya Flats, Flat 02",10 sqm,25k gold,auctioned (no bid yet),Edron,Venebra
"Cormaya Flats, Flat 05",10 sqm,25k gold,auctioned (no bid yet),Edron,Venebra
"Cormaya Flats, Flat 11",22 sqm,100k gold,auctioned (no bid yet),Edron,Venebra
"Cormaya Flats, Flat 12",22 sqm,100k gold,auctioned (no bid yet),Edron,Venebra
"Cormaya Flats, Flat 13",16 sqm,25k gold,auctioned (no bid yet),Edron,Venebra
"Cormaya Flats, Flat 14",16 sqm,25k gold,auctioned (no bid yet),Edron,Venebra
"Edron Flats, Flat 07",10 sqm,25k gold,auctioned (no bid yet),Edron,Venebra
"Sky Lane, Sea Tower",95 sqm,300k gold,auctioned (2 gold; 2 days left),Edron,Venebra
"Stonehome Flats, Flat 01",10 sqm,25k gold,auctioned (no bid yet),Edron,Venebra
"Stonehome Flats, Flat 11",16 sqm,50k gold,auctioned (no bid yet),Edron,Venebra
"Stonehome Flats, Flat 12",16 sqm,50k gold,auctioned (no bid yet),Edron,Venebra
"Stonehome Flats, Flat 14",22 sqm,80k gold,auctioned (no bid yet),Edron,Venebra
Stonehome Village 2,16 sqm,50k gold,auctioned (no bid yet),Edron,Venebra
Stonehome Village 7,26 sqm,100k gold,auctioned (no bid yet),Edron,Venebra
Stonehome Village 9,17 sqm,50k gold,auctioned (no bid yet),Edron,Venebra
Coastwood 1,16 sqm,50k gold,auctioned (no bid yet),Ab'Dendriel,Victoris
Coastwood 10,26 sqm,80k gold,auctioned (no bid yet),Ab'Dendriel,Victoris
Coastwood 2,16 sqm,50k gold,auctioned (no bid yet),Ab'Dendriel,Victoris
Coastwood 5,26 sqm,50k gold,auctioned (no bid yet),Ab'Dendriel,Victoris
Coastwood 6 (Shop),29 sqm,80k gold,auctioned (no bid yet),Ab'Dendriel,Victoris
Coastwood 7,12 sqm,25k gold,auctioned (no bid yet),Ab'Dendriel,Victoris
Coastwood 8,21 sqm,50k gold,auctioned (no bid yet),Ab'Dendriel,Victoris
Coastwood 9,17 sqm,50k gold,auctioned (no bid yet),Ab'Dendriel,Victoris
Great Willow 1,28 sqm,100k gold,auctioned (no bid yet),Ab'Dendriel,Victoris
Great Willow 2a,17 sqm,50k gold,auctioned (no bid yet),Ab'Dendriel,Victoris
Great Willow 2b,17 sqm,50k gold,auctioned (no bid yet),Ab'Dendriel,Victoris
Great Willow 3a,17 sqm,50k gold,auctioned (no bid yet),Ab'Dendriel,Victoris
Great Willow 3b,32 sqm,80k gold,auctioned (no bid yet),Ab'Dendriel,Victoris
Great Willow 4a,17 sqm,25k gold,auctioned (no bid yet),Ab'Dendriel,Victoris
Great Willow Western Wing,53 sqm,100k gold,auctioned (no bid yet),Ab'Dendriel,Victoris
Mangrove 1,31 sqm,80k gold,auctioned (no bid yet),Ab'Dendriel,Victoris
Mangrove 2,25 sqm,50k gold,auctioned (no bid yet),Ab'Dendriel,Victoris
Mangrove 3,21 sqm,80k gold,auctioned (no bid yet),Ab'Dendriel,Victoris
Mangrove 4,17 sqm,50k gold,auctioned (no bid yet),Ab'Dendriel,Victoris
Shadow Caves 1,22 sqm,50k gold,auctioned (no bid yet),Ab'Dendriel,Victoris
Shadow Caves 2,22 sqm,50k gold,auctioned (no bid yet),Ab'Dendriel,Victoris
Shadow Caves 3,44 sqm,100k gold,auctioned (no bid yet),Ab'Dendriel,Victoris
Shadow Caves 4,44 sqm,100k gold,auctioned (no bid yet),Ab'Dendriel,Victoris
Shadow Caves 5,44 sqm,100k gold,auctioned (no bid yet),Ab'Dendriel,Victoris
Shadow Caves 6,44 sqm,100k gold,auctioned (no bid yet),Ab'Dendriel,Victoris
Treetop 1,13 sqm,25k gold,auctioned (no bid yet),Ab'Dendriel,Victoris
Treetop 10,21 sqm,80k gold,auctioned (no bid yet),Ab'Dendriel,Victoris
Treetop 11,16 sqm,50k gold,auctioned (no bid yet),Ab'Dendriel,Victoris
Treetop 12 (Shop),27 sqm,100k gold,auctioned (no bid yet),Ab'Dendriel,Victoris
Treetop 2,13 sqm,25k gold,auctioned (no bid yet),Ab'Dendriel,Victoris
Treetop 3 (Shop),25 sqm,80k gold,auctioned (no bid yet),Ab'Dendriel,Victoris
Treetop 4 (Shop),25 sqm,80k gold,auctioned (no bid yet),Ab'Dendriel,Victoris
Treetop 5 (Shop),27 sqm,80k gold,auctioned (no bid yet),Ab'Dendriel,Victoris
Treetop 6,9 sqm,25k gold,auctioned (no bid yet),Ab'Dendriel,Victoris
Treetop 7,16 sqm,50k gold,auctioned (no bid yet),Ab'Dendriel,Victoris
Treetop 8,16 sqm,25k gold,auctioned (no bid yet),Ab'Dendriel,Victoris
Treetop 9,21 sqm,50k gold,auctioned (no bid yet),Ab'Dendriel,Victoris
Underwood 1,31 sqm,100k gold,auctioned (no bid yet),Ab'Dendriel,Victoris
Underwood 10,13 sqm,25k gold,auctioned (no bid yet),Ab'Dendriel,Victoris
Underwood 2,31 sqm,100k gold,auctioned (no bid yet),Ab'Dendriel,Victoris
Underwood 3,33 sqm,100k gold,auctioned (no bid yet),Ab'Dendriel,Victoris
Underwood 4,43 sqm,100k gold,auctioned (no bid yet),Ab'Dendriel,Victoris
Underwood 5,26 sqm,80k gold,auctioned (no bid yet),Ab'Dendriel,Victoris
Underwood 6,31 sqm,100k gold,auctioned (no bid yet),Ab'Dendriel,Victoris
Underwood 8,17 sqm,50k gold,auctioned (no bid yet),Ab'Dendriel,Victoris
Arakmehn I,28 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Wadira
Arakmehn II,26 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Wadira
Arakmehn III,26 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Wadira
Arakmehn IV,28 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Wadira
Botham I a,19 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Wadira
Botham I b,56 sqm,150k gold,auctioned (no bid yet),Ankrahmun,Wadira
Botham I c,32 sqm,150k gold,auctioned (no bid yet),Ankrahmun,Wadira
Botham I d,57 sqm,150k gold,auctioned (no bid yet),Ankrahmun,Wadira
Botham I e,31 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Wadira
Botham II a,17 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Wadira
Botham II b,30 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Wadira
Botham II c,23 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Wadira
Botham II d,37 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Wadira
Botham II e,31 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Wadira
Botham II f,31 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Wadira
Botham II g,26 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Wadira
Botham III a,26 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Wadira
Botham III b,17 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Wadira
Botham III c,17 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Wadira
Botham III e,38 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Wadira
Botham III f,43 sqm,150k gold,auctioned (no bid yet),Ankrahmun,Wadira
Botham III g,31 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Wadira
Botham III h,71 sqm,200k gold,auctioned (no bid yet),Ankrahmun,Wadira
Botham IV f,32 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Wadira
Botham IV g,31 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Wadira
Botham IV h,37 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Wadira
Botham IV i,32 sqm,150k gold,auctioned (no bid yet),Ankrahmun,Wadira
Chameken I,17 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Wadira
Chameken II,17 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Wadira
Charsirakh I a,7 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Wadira
Charsirakh I b,37 sqm,150k gold,auctioned (no bid yet),Ankrahmun,Wadira
Charsirakh II,26 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Wadira
Charsirakh III,17 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Wadira
Esuph I,17 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Wadira
Esuph II a,7 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Wadira
Esuph II b,32 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Wadira
Esuph III a,7 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Wadira
Esuph III b,31 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Wadira
Esuph IV c,23 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Wadira
Esuph IV d,20 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Wadira
Mothrem I,26 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Wadira
Murkhol I a,23 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Wadira
Murkhol I b,11 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Wadira
Murkhol I c,11 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Wadira
Oskahl I a,37 sqm,150k gold,auctioned (no bid yet),Ankrahmun,Wadira
Oskahl I b,21 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Wadira
Oskahl I c,17 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Wadira
Oskahl I d,26 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Wadira
Oskahl I e,21 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Wadira
Oskahl I f,21 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Wadira
Oskahl I g,26 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Wadira
Oskahl I h,39 sqm,150k gold,auctioned (no bid yet),Ankrahmun,Wadira
Oskahl I i,21 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Wadira
Oskahl I j,17 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Wadira
Othehothep I a,7 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Wadira
Othehothep I b,32 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Wadira
Othehothep I c,38 sqm,150k gold,auctioned (no bid yet),Ankrahmun,Wadira
Othehothep II a,10 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Wadira
Othehothep II b,43 sqm,150k gold,auctioned (no bid yet),Ankrahmun,Wadira
Othehothep II c,21 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Wadira
Othehothep II d,21 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Wadira
Othehothep II e,31 sqm,150k gold,auctioned (no bid yet),Ankrahmun,Wadira
Othehothep II f,31 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Wadira
Othehothep III a,7 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Wadira
Othehothep III b,31 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Wadira
Othehothep III c,21 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Wadira
Othehothep III d,26 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Wadira
Othehothep III e,21 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Wadira
Othehothep III f,17 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Wadira
Rathal I a,26 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Wadira
Rathal I b,17 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Wadira
Rathal I c,17 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Wadira
Rathal I d,17 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Wadira
Rathal I e,17 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Wadira
Rathal II a,26 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Wadira
Rathal II b,17 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Wadira
Rathal II c,17 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Wadira
Rathal II d,34 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Wadira
Thanah I a,17 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Wadira
Thanah I b,56 sqm,150k gold,auctioned (no bid yet),Ankrahmun,Wadira
Thanah II a,17 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Wadira
Thanah II b,9 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Wadira
Thanah II c,9 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Wadira
Thanah II d,7 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Wadira
Thanah II e,7 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Wadira
Thanah II f,53 sqm,150k gold,auctioned (no bid yet),Ankrahmun,Wadira
Thanah II g,31 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Wadira
Thanah II h,26 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Wadira
Thrarhor I a (Shop),21 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Wadira
Thrarhor I b (Shop),21 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Wadira
Thrarhor I c (Shop),21 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Wadira
Thrarhor I d (Shop),21 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Wadira
Unklath I a,26 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Wadira
Unklath I b,34 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Wadira
Unklath I c,34 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Wadira
Unklath I d,37 sqm,150k gold,auctioned (no bid yet),Ankrahmun,Wadira
Unklath I e,37 sqm,150k gold,auctioned (no bid yet),Ankrahmun,Wadira
Unklath I f,37 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Wadira
Unklath I g,37 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Wadira
